"regulation_type","name","total_count","genes_in_term","regulated_count","regulated_genes","gene_set","expected_count","fold_enrichment","p_value","p_adj"
"down","neurogenesis",76,"ASCL1;BTBD1;BTBD2;BTBD3;BTBD6;CCNYL1;CDK5RAP2;CEP120;CHAC1;CLN5;CXCR4;DAGLB;DCHS1;EGFR;EPHB1;ERBB2;ERBB3;ERBB4;ETV6;FAT4;FGF1;FGF10;FGF12;FGF13;FGF14;FGF16;FGF17;FGF18;FGF19;FGF2;FGF20;FGF21;FGF22;FGF23;FGF3;FGF4;FGF5;FGF6;FGF7;FGF8;FGF9;FTSJ1;GRIN2A;HAP1;KAT5;KAT8;LEMD2;LIG4;LPAR1;MARCKS;MESP1;NAV2;NAV3;NDUFS2;NEUROD1;NPC1;NTN5;NUP133;OMP;PCSK1;PCSK9;PRDM12;PRDM6;RARB;RITA1;ROGDI;RYK;SLC1A1;TBX2;TRAK1;TRAK2;VXN;WDR62;WNT2;XRCC2;XRCC5",5,"BTBD3;CHAC1;DAGLB;NAV3;NPC1","down",6.15384615384615,0.8125,0.746924848800421,1
"down","neuroinflammatory response",8,"ADCY1;ADCY8;BPGM;IFNG;IL4;NR3C1;VPS13A;VPS54",1,"VPS54","down",0.647773279352227,1.54375,0.49114893813158,1
"down","neuromuscular junction development",30,"AFG3L2;AGRN;ALS2;ANK3;CACNA1S;CACNA2D2;CACNB2;CACNB4;CACNG2;CHRNA1;COL4A1;COL4A5;DCTN1;DNAJA3;DOK7;DVL1;ERBB2;KY;LAMB2;LRRK2;MUSK;NEDD4;NEDD4L;P2RX2;PDZRN3;PPFIBP1;PPFIBP2;SNTA1;TNC;ZC4H2",1,"DVL1","down",2.42914979757085,0.411666666666667,0.920706637196106,1
"down","neuromuscular process controlling balance",43,"AARS1;ADCY5;ALDH1A3;APP;BCR;BLOC1S4;CAMTA1;CLN8;CNTNAP1;CWH43;DLG4;FOXS1;GAA;GIGYF2;GM2A;GPR88;GRIN2C;HERC1;HEXA;HEXB;HMX3;IGDCC3;JPH3;JPH4;NBN;NEFL;NEUROG1;NLGN2;NRXN1;PAFAH1B1;PDE8B;POU4F2;POU4F3;RAC3;REST;SHANK1;SHANK3;SLC1A3;TIFAB;TNR;TPP1;VPS13A;ZNF212",3,"ALDH1A3;HMX3;SHANK1","down",3.48178137651822,0.861627906976744,0.687641818666585,1
"down","neuromuscular process controlling posture",14,"ADARB1;ATP8A2;CLN8;CNTNAP1;GAA;GCH1;GLRA1;HEXA;LARGE1;PNKD;PRRT2;SCN1A;SLURP1;TCF15",1,"ADARB1","down",1.1336032388664,0.882142857142857,0.693470089313067,1
"down","neuromuscular synaptic transmission",29,"ADARB1;CHAT;CHRM1;CHRNA1;CHRNA2;CHRNA3;CHRNA4;CHRNA5;CHRNA6;CHRNB1;CHRNB3;DTNA;EGR3;FCHSD1;FCHSD2;KIF1B;LARGE1;MYLK2;P2RX2;P2RX3;RIMBP2;RIMBP3;RIMBP3B;RIMBP3C;SLC5A7;STAC3;STXBP1;TSPOAP1;VPS54",3,"ADARB1;STXBP1;VPS54","down",2.34817813765182,1.27758620689655,0.420549835663747,1
"down","neuron apoptotic process",84,"AARS1;AATK;ADNP;AIFM1;ANGPT1;APAF1;APP;ARSG;ATM;ATN1;AXL;BCL2;BCL2L1;BID;BNIP3;CASP3;CASP7;CASP9;CDK5;CIT;COL6A1;COL6A2;COL6A3;CORO1A;CRH;DIABLO;DLX1;DNAJC5;EPG5;EPHA7;ERBB3;FAIM2;FAM162A;FGF8;GAPDH;GBA1;GMPPA;GPX1;GRIK2;HIF1A;HIPK2;HTRA2;KCNQ3;LIG4;MAP3K5;MAX;MFSD8;MINAR2;NAE1;NCSTN;NDP;NES;NF1;NFATC4;NGF;NGFR;NLRP1;NPR2;NR4A2;NTRK1;OXR1;PIGT;POLB;POU4F1;POU4F3;PPARGC1A;PSEN1;RB1;SCN2A;SIAH1;SNCA;SNCB;STXBP1;SYNGAP1;TFAP2B;TGFB1;TNFRSF21;TP53;TP63;TRPC5;TUBA1A;TYRO3;XIAP;ZNF212",2,"CASP3;STXBP1","down",6.80161943319838,0.294047619047619,0.993078431308454,1
"down","neuron cellular homeostasis",31,"AIM2;APP;ATP2A2;BAP1;CA2;CA7;CHMP2B;CHRNA1;CX3CL1;DCTN1;DISC1;DNAJB2;FGGY;HEXB;IFNB1;IL6;IMMT;MAP1A;NELL2;PRKAA1;PRKN;PSEN1;SLC24A2;SLC6A2;SLC8A2;SNAPIN;TAOK1;TMEM106B;TMEM175;TSC22D4;TYRO3",1,"AIM2","down",2.51012145748988,0.398387096774194,0.927134448719282,1
"down","neuron development",51,"ALK;ASCL1;ATAT1;ATP8A2;BECN1;CNTF;CTF1;DGKG;DMD;DPYSL3;EN1;EN2;EPHA5;FIG4;GIT1;GLI2;HS6ST1;HTRA2;IHH;ISL2;LIF;MEF2C;MFSD8;MTMR2;MYT1L;NR2F6;NTRK1;PBX1;PBX2;PBX3;PBX4;PITX3;POU3F2;PPT1;PSEN1;SCYL1;SCYL3;SRF;SYN1;TDP2;TENM1;TENM2;TENM3;TENM4;TGFB2;THOC2;UGCG;UGDH;VSX1;WNK1;XBP1",1,"LIF","down",4.12955465587045,0.242156862745098,0.986574647406603,1
"down","neuron differentiation",154,"ACSL3;ACSL4;ADNP;AIFM1;ALDH1A2;ANOS1;ASCL1;ATF4;ATP2B2;BMP6;BRSK1;BRSK2;BTG4;CASP3;CCND1;CDK5;CDK5R1;CEBPB;COPS2;CTF1;CYB5D2;DDIT4;DDX6;DNMT3A;DOK5;DTNB;EIF4E;EIF4ENIF1;EIF4G1;EMX1;EMX2;EN1;EN2;EPHA2;ERBB2;FUT9;FZD1;FZD10;FZD2;FZD3;FZD4;FZD5;FZD7;FZD8;GPC2;GSX1;HDAC1;HDAC5;HDAC9;HERC2;HIPK1;HIPK2;HOXC8;HOXD1;ID1;ID2;ID3;ID4;IER2;IL1RAPL1;INSM1;INSM2;IRX1;IRX2;IRX3;IRX4;IRX5;IRX6;ITM2C;LDB1;LHX1;LHX2;LHX3;LHX4;LHX5;LHX6;LHX8;LHX9;LMX1A;LMX1B;LNX2;MAP2K1;MBD1;MEF2C;MIB1;MTPN;MYEF2;MYT1L;NAP1L2;NAPA;NIF3L1;NLGN4X;NOTO;NOVA2;NR2E3;NRBP2;NTRK2;OPHN1;OTP;PCSK9;PIGT;POU3F2;POU4F2;PPIA;PPP1CC;PTPRD;RNF112;RTN1;RTN2;RTN3;RTN4;RUNX1;RUNX2;RUNX3;RYK;S1PR1;SNPH;SOX1;SOX11;SOX12;SOX14;SOX15;SOX2;SOX21;SOX3;SOX4;STRAP;THAP11;TRAPPC9;TRPC5;VAX1;VAX2;VXN;WNT1;WNT10A;WNT10B;WNT11;WNT16;WNT2;WNT2B;WNT3;WNT3A;WNT4;WNT5A;WNT5B;WNT6;WNT7A;WNT7B;WNT8A;WNT8B;WNT9A;WNT9B;XRN2;ZIC3",4,"CASP3;CEBPB;HDAC9;STRAP","down",12.4696356275304,0.320779220779221,0.998868305811688,1
"down","neuron migration",105,"ABI1;ABI2;ABI3;ADGRL3;APBB2;ASPM;ASTN1;ASTN2;ATOH1;AUTS2;AXL;BARHL1;BARHL2;BBS1;BBS4;CCKAR;CDK5;CDK5R1;CDK5R2;CDKL5;CELSR1;CEP85L;CHL1;COL3A1;CTNNB1;CXCL12;CXCR4;DAB1;DCC;DCDC2;DCLK1;DCX;DDIT4;DISC1;DNAAF4;DNER;DRGX;ELP3;EMX2;EOMES;FBXO45;FGF13;FGFR1;FKRP;GAS6;GATA2;GATA3;GFRA3;GJA1;GPM6A;HSP90AA1;ITGA3;KIAA0319;KIAA0319L;KIRREL3;LARGE1;LRP12;MAP1B;MARK1;MARK2;MATN2;MDGA1;MEF2C;NAV1;NDE1;NDNF;NEO1;NR4A2;NRCAM;NRP1;NTRK2;PAFAH1B1;PCM1;PEX13;PEX5;PEX7;PHOX2B;POU4F1;PRKG1;PSEN1;RAC1;RAPGEF2;RELN;RHOA;ROBO3;SATB2;SDCCAG8;SEMA3A;SEPTIN14;SEPTIN4;SH3RF1;SRF;TLX3;TOP2B;TRIM46;TUBA1A;TUBB2A;TUBB2B;TUBGCP2;TWIST1;TYRO3;UNK;USP9X;VAX1;YWHAE",2,"DNER;LRP12","down",8.50202429149798,0.235238095238095,0.998574192979517,1
"down","neuron projection development",116,"ADCYAP1;ADGRF1;AGER;APOE;APP;AREG;ATCAY;ATXN10;BICDL1;BLOC1S1;BLOC1S2;BLOC1S3;BLOC1S4;BLOC1S5;BLOC1S6;BTG2;CAMSAP1;CAMSAP3;CDH1;CDH23;CDK16;CDK5;CDK5R1;CDNF;CLMN;CNTN4;CNTNAP2;CUL4B;DOCK7;DTNBP1;EFHD1;EHD1;EPHA8;FGFR1;FLRT3;FRY;FRYL;GALR2;GBA1;GDNF;GFRA1;GPM6A;GPRIN1;GPRIN2;GPRIN3;GSK3B;HDGFL3;HERC1;HMGB1;IL6;L1CAM;LAMA1;LAMB1;LGI1;LRP12;MANF;MAP1B;MAP2;MAP4;MAPT;MICALL1;MICALL2;MYOC;NCDN;NEDD4;NEDD4L;NLGN1;NPY;NRTN;NRXN1;NTRK1;OPHN1;PHGDH;POU4F1;PPP1R9A;PPP1R9B;PQBP1;PRDM12;PRMT1;PSD;PTK2B;PTPRG;PTPRK;PTPRM;PTPRT;PTPRU;PTPRZ1;RAPGEF2;RASGRF1;RB1;RGMA;ROCK1;RYK;SAMD14;SLC38A8;SNAPIN;STMN1;STMN2;STMN3;STMN4;STX3;TBC1D23;TBC1D24;TMEM108;TNXB;TOR1A;UCN;UHMK1;ULK1;UNC5A;UPF3B;VAPA;VIM;VPS13B;VRK1;ZFYVE27",6,"CLMN;GDNF;LAMA1;LRP12;MICALL1;STX3","down",9.39271255060729,0.638793103448276,0.915783037589424,1
"down","neuron projection morphogenesis",57,"ADORA2A;ALS2;ANKRD27;ATP7A;ATP9A;BDNF;BMP7;CNTNAP1;CNTNAP2;CTTN;DAB2IP;DBNL;DNM2;DTNBP1;EGFR;EPB41L3;GAS7;GPM6A;ITGA1;KIF20B;KIRREL3;LRRK2;MAP1S;MAP4K4;MINK1;MNX1;MYO16;NCKAP1;NCKAP1L;NEGR1;NEK3;NGF;NLGN1;NRXN1;NTF3;NTF4;NYAP1;NYAP2;PACSIN1;PAK1;PLXNB1;PPP1R12A;PPP1R12B;PPP1R12C;SGK1;SHTN1;SLC9A6;SRGAP2;TAOK3;TNIK;TRIO;TUNAR;UBB;UGT8;VPS54;WEE1;ZNF335",4,"CTTN;PPP1R12C;UBB;VPS54","down",4.61538461538461,0.866666666666667,0.68814529327679,1
"down","neuronal action potential",33,"ANK3;BBS10;CACNA1I;CHRNA1;CHRNB4;DRD1;GJD2;GLRA1;GPER1;GPR88;GRIA1;GRIK2;HCN1;KCNA1;KCNA2;KCND2;KCNK2;KCNK4;KCNMB3;KCNMB4;KCNQ3;MTOR;MYH14;NPR2;P2RX1;P2RX4;SCN11A;SCN1A;SCN2A;SCN4B;SCN8A;SCN9A;SOD1",1,"CHRNB4","down",2.67206477732794,0.374242424242424,0.938469741736003,1
"down","neuronal signal transduction",7,"KCNA1;MACO1;NLGN1;NRXN1;OLFM1;P2RY11;RTN4R",1,"MACO1","down",0.566801619433198,1.76428571428571,0.446303321114924,1
"down","neuronal stem cell population maintenance",23,"ASPM;CDH2;DLL1;FANCC;FANCD2;FOXO1;FOXO3;FUT10;HES1;HOOK3;IGF2BP1;JAG1;MCPH1;MMP24;NOTCH1;PCM1;PROX1;PRRX1;REST;SOX2;SS18;WDR47;YME1L1",1,"WDR47","down",1.86234817813765,0.53695652173913,0.856715807468114,1
"down","neuropeptide signaling pathway",108,"ADCYAP1;AGRP;BRS3;CARTPT;CCKBR;CMKLR2;CPE;CRCP;CYSLTR1;CYSLTR2;ECEL1;ECRG4;GAL;GALP;GALR1;GALR2;GALR3;GLRA1;GLRA2;GLRB;GNAQ;GPR139;GPR143;GPR149;GPR151;GPR171;GPR37;GPR83;GPR84;GRP;GRPR;HCRT;HCRTR1;HCRTR2;KISS1R;LTB4R;LTB4R2;MC2R;MCHR1;MCHR2;NMB;NMBR;NMS;NMU;NMUR1;NMUR2;NPB;NPBWR1;NPFF;NPFFR1;NPFFR2;NPPA;NPPB;NPS;NPSR1;NPVF;NPW;NPY;NPY1R;NPY2R;NPY4R;NPY5R;NTS;NTSR1;NTSR2;NXPH2;NXPH3;NXPH4;OPRD1;OPRK1;OPRL1;OPRM1;PCSK1N;PDYN;PENK;PMCH;PNOC;POMC;PPY;PRLHR;PROK2;PROKR1;PROKR2;PTGDR2;PTH2;PYY;PYY3;QRFP;QRFPR;RAPGEF2;RXFP4;SCG5;SORCS1;SORCS2;SORCS3;SORL1;SORT1;SSTR1;SSTR2;SSTR3;SSTR4;SSTR5;TAC1;TAC3;TENM1;TYRO3;UCN;UTS2R",1,"GPR84","down",8.74493927125506,0.114351851851852,0.999892568288709,1
"down","neurotransmitter receptor transport, endosome to postsynaptic membrane",9,"ARHGAP44;GRIP1;GRIP2;GRIPAP1;LRRC7;NSG1;SCRIB;VAMP4;VPS35",1,"VAMP4","down",0.728744939271255,1.37222222222222,0.53236392894943,1
"down","neurotransmitter secretion",20,"ASIC1;BRSK1;DVL1;GRM4;HRH3;NRXN1;NRXN2;PDZD11;PPFIA3;PPT1;PTPRN2;SLC32A1;SNAPIN;SNPH;SYN1;SYN2;SYN3;SYT1;UNC13A;WNT7A",2,"DVL1;PTPRN2","down",1.61943319838057,1.235,0.489775409411958,1
"down","neurotransmitter transport",37,"CHAT;GABRQ;ICA1;SLC17A7;SLC18A2;SLC18A3;SLC1A1;SLC1A2;SLC1A3;SLC1A6;SLC1A7;SLC22A1;SLC22A2;SLC22A3;SLC22A4;SLC28A2;SLC29A1;SLC29A2;SLC29A3;SLC29A4;SLC38A2;SLC5A7;SLC6A15;SLC6A16;SLC6A17;SLC6A18;SLC6A2;SLC6A4;SLC6A5;SLC6A6;SLC6A7;SLC6A8;SLC6A9;STX4;SV2B;SV2C;SYNJ1",2,"SLC22A4;SLC6A15","down",2.99595141700405,0.667567567567568,0.812889594809121,1
"down","neurotransmitter uptake",8,"ATP1A2;SLC1A3;SLC1A6;SLC1A7;SLC29A1;SLC29A2;SLC38A1;SNAP25",1,"SLC38A1","down",0.647773279352227,1.54375,0.49114893813158,1
"down","neurotrophin TRK receptor signaling pathway",11,"AKT1S1;CASP3;CD2AP;DDIT4;DOCK3;HAP1;NTRK1;PTPN11;SORT1;SOS1;ZFYVE27",3,"AKT1S1;CASP3;PTPN11","down",0.890688259109312,3.36818181818182,0.0534550806947617,1
"down","neutral amino acid transport",21,"SLC1A3;SLC1A5;SLC1A6;SLC1A7;SLC25A12;SLC25A13;SLC38A1;SLC38A2;SLC38A4;SLC38A5;SLC43A1;SLC43A2;SLC6A15;SLC6A17;SLC6A18;SLC6A19;SLC7A10;SLC7A5;SLC7A6;SLC7A8;SLC7A9",3,"SLC38A1;SLC6A15;SLC7A5","down",1.7004048582996,1.76428571428571,0.239245672797236,1
"down","neutrophil activation",14,"ANXA1;CAMP;CCL5;CTSG;CXCL6;CXCL8;CXCR2;F2RL1;IL15;IL18;IL18RAP;KMT2E;PRKCD;TRAF3IP2",2,"ANXA1;CXCL8","down",1.1336032388664,1.76428571428571,0.315169046135421,1
"down","neutrophil chemotaxis",48,"BSG;C5AR1;CCL28;CCL3;CD300H;CKLF;CSF3R;CX3CL1;CXADR;CXCL10;CXCL13;CXCL3;CXCL5;CXCL6;CXCL8;CXCL9;CXCR1;CXCR2;DPEP1;EDN1;EDN2;EDN3;FCER1G;GBF1;IL1B;ITGA1;ITGA9;ITGB2;JAML;LBP;LGALS3;PDE4B;PF4V1;PIP5K1C;PLA2G1B;PPIA;PPIB;S100A12;S100A8;S100A9;SAA1;SRP54;SYK;TGFB2;TREM1;VAV1;VAV3;XCL1",5,"CCL3;CXCL3;CXCL8;IL1B;TREM1","down",3.88663967611336,1.28645833333333,0.347919264798524,1
"down","neutrophil clearance",5,"ANXA1;AXL;CCR2;HMGB1;XKR8",1,"ANXA1","down",0.404858299595142,2.47,0.344413442503035,1
"down","neutrophil degranulation",7,"ANXA3;BCR;STXBP2;STXBP3;VAMP2;VAMP7;VAMP8",1,"VAMP2","down",0.566801619433198,1.76428571428571,0.446303321114924,1
"down","neutrophil differentiation",7,"BAP1;CSF2;DHRS7B;FASN;JAGN1;LBR;LEF1",1,"LEF1","down",0.566801619433198,1.76428571428571,0.446303321114924,1
"down","neutrophil homeostasis",7,"ANXA1;BTK;CSF1;GCNT4;JAM3;PDE4B;SH2B3",3,"ANXA1;GCNT4;SH2B3","down",0.566801619433198,5.29285714285714,0.0144724468205413,1
"down","nitric oxide mediated signal transduction",12,"DDAH1;FPR1;GUCY1A1;GUCY1A2;GUCY1B1;NDNF;NOS1;NOS2;NOS3;RASD1;RILPL1;SPINK1",1,"SPINK1","down",0.97165991902834,1.02916666666667,0.637046270231501,1
"down","non-canonical NF-kappaB signal transduction",15,"AMFR;BCL10;BIRC2;BIRC3;BTRC;CHUK;MAP3K14;NFKB1;NFKBIA;RIPK3;TAB1;TAB2;TAB3;TRAF2;TRAF6",1,"BIRC2","down",1.21457489878543,0.823333333333333,0.718303479768112,1
"down","non-canonical Wnt signaling pathway",27,"CCDC88C;DVL1;DVL2;DVL3;FRZB;FZD1;FZD10;FZD2;FZD3;FZD4;FZD5;FZD6;FZD7;FZD8;FZD9;IFT80;MYOC;RYK;SFRP1;SFRP2;SFRP4;SFRP5;TMEM67;WNT3A;WNT4;WNT5A;WNT9B",1,"DVL1","down",2.18623481781377,0.457407407407407,0.897818593940414,1
"down","nose development",7,"CHD7;GNG8;HESX1;MSX1;RDH10;RPGRIP1L;SMCHD1",1,"RDH10","down",0.566801619433198,1.76428571428571,0.446303321114924,1
"down","nuclear envelope organization",17,"CTDNEP1;DES;DMPK;LEMD2;LMNA;LMNB1;LMNB2;NUP155;NUP93;PARP11;REEP3;REEP4;TMEM170A;TMEM201;TOR1A;VPS4A;ZMPSTE24",1,"VPS4A","down",1.37651821862348,0.726470588235294,0.762100033516451,1
"down","nuclear membrane reassembly",18,"CHMP1A;CHMP1B;CHMP2A;CHMP2B;CHMP3;CHMP4A;CHMP4B;CHMP4BP1;CHMP4C;CHMP5;CHMP6;CHMP7;NSFL1C;SPAST;UBXN2A;UBXN2B;VPS4A;VPS4B",2,"CHMP1B;VPS4A","down",1.45748987854251,1.37222222222222,0.434415618073792,1
"down","nuclear migration",19,"CDC42;CLMN;DCTN1;DYNC1H1;FBXW11;FHOD1;LMNA;LMNB1;LMNB2;NHERF1;NTN1;PAFAH1B1;SLIT1;SUN2;SYNE2;SYNE3;TACC1;TACC2;TACC3",2,"CLMN;SYNE3","down",1.53846153846154,1.3,0.462515552734201,1
"down","nuclear-transcribed mRNA catabolic process, no-go decay",5,"CNOT6;CSDE1;HBS1L;PELO;TESK1",1,"CSDE1","down",0.404858299595142,2.47,0.344413442503035,1
"down","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",33,"CASC3;CTIF;DCP1A;DCP1B;DCP2;DHX34;EIF3E;EIF4A3;ETF1;EXOSC10;GSPT1;GSPT2;NCBP1;NCBP2;PABPC1;PARN;PNLDC1;PNRC1;PNRC2;RBM8A;RC3H1;RNPS1;SMG1;SMG5;SMG6;SMG7;SMG8;SMG9;UPF1;UPF2;UPF3A;UPF3B;ZC3H12A",4,"DCP1A;EIF3E;SMG5;ZC3H12A","down",2.67206477732794,1.4969696969697,0.27644587103682,1
"down","nucleobase-containing compound metabolic process",29,"ATIC;ATR;ATRIP;CRMP1;CTPS1;DPYSL2;DUT;ERH;EXD3;FPGS;GDA;MTAP;NUDT2;OAS2;OAS3;PNP;POLR1H;POLR3H;PRPS2;PRPSAP1;PRPSAP2;REXO2;SLC28A2;SLC29A1;SRBD1;TK1;TK2;TPMT;UPP1",3,"PNP;TPMT;UPP1","down",2.34817813765182,1.27758620689655,0.420549835663747,1
"down","nucleobase-containing small molecule interconversion",8,"AK1;AK2;AK4;AK6;CMPK1;GLRX;GUK1;NUDT13",1,"GLRX","down",0.647773279352227,1.54375,0.49114893813158,1
"down","nucleocytoplasmic transport",43,"AAAS;AHCTF1;ANKRD54;ANP32A;AXIN1;CAMK1;CITED1;FBXO22;GLE1;NDC1;NEUROD1;NPM1;NUP107;NUP133;NUP153;NUP155;NUP160;NUP188;NUP205;NUP210;NUP214;NUP35;NUP37;NUP42;NUP43;NUP50;NUP54;NUP58;NUP62;NUP62CL;NUP85;NUP88;NUP93;NUP98;POM121;RAE1;RANBP1;RANBP2;RBM15B;RGS14;RSRC1;SEH1L;XPO1",1,"NPM1","down",3.48178137651822,0.287209302325581,0.973586007927825,1
"down","nucleosome assembly",67,"ANP32B;ASF1A;ASF1B;ATAD2;ATAD2B;ATRX;BAZ1A;BRD2;CABIN1;CHAF1A;CHAF1B;CHRAC1;DAXX;DNAJC9;GRWD1;H2AB1;H2AX;H2BC1;H2BC10;H2BC11;H2BC13;H2BC14;H2BC15;H2BC17;H2BC21;H2BC3;H2BC9;H3C1;H3C13;H4C1;H4C7;HAT1;HIRA;HMGB2;HP1BP3;KAT6A;KAT6B;MACROH2A1;MACROH2A2;MCM2;NAP1L1;NAP1L2;NAP1L3;NAP1L4;NAP1L5;NASP;NPM1;PADI4;RSF1;SET;SETSIP;SHPRH;SMYD3;SOX9;SPTY2D1;SSRP1;TSPY1;TSPY2;TSPY3;TSPY4;TSPY8;TSPYL1;TSPYL2;TSPYL4;TSPYL5;TSPYL6;UBN1",2,"NPM1;SMYD3","down",5.4251012145749,0.36865671641791,0.976018092387821,1
"down","nucleosome disassembly",11,"ARID1A;ARID2;ATAD2;ATAD2B;GRWD1;H2AC25;H2BC1;HMGA1;SET;SSRP1;TNP1",1,"HMGA1","down",0.890688259109312,1.12272727272727,0.605053479157089,1
"down","nucleotide biosynthetic process",7,"DCTD;ME1;NMNAT1;NMNAT2;NMNAT3;PNP;TK2",2,"NMNAT2;PNP","down",0.566801619433198,3.52857142857143,0.104732005803866,1
"down","nucleotide metabolic process",5,"ACP3;ASMTL;NUDT5;PUDP;REXO2",1,"NUDT5","down",0.404858299595142,2.47,0.344413442503035,1
"down","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",6,"CYLD;ITCH;MAP2K6;MAP3K7;RNF34;TNFAIP3",2,"MAP3K7;TNFAIP3","down",0.48582995951417,4.11666666666667,0.0789435603800591,1
"down","nucleotide-binding oligomerization domain containing 1 signaling pathway",5,"NFKBIA;NOD1;RIPK2;TLR4;XIAP",1,"RIPK2","down",0.404858299595142,2.47,0.344413442503035,1
"down","nucleotide-binding oligomerization domain containing 2 signaling pathway",9,"INAVA;IRGM;LACC1;NFKBIA;NOD2;OTULIN;RIPK2;TLR4;XIAP",1,"RIPK2","down",0.728744939271255,1.37222222222222,0.53236392894943,1
"down","nucleotide-excision repair",31,"ATXN3;BRCA2;BRIP1;CETN2;COMMD1;DDB1;DDB2;FAN1;FANCC;GTF2H1;GTF2H2;GTF2H2C;GTF2H3;GTF2H4;GTF2H5;HUS1;HUS1B;KAT5;MNAT1;NTHL1;OGG1;PNKP;POLL;RPA1;RPA2;RPA3;RPA4;SLC30A9;SLX4;TP53;USP44",1,"OGG1","down",2.51012145748988,0.398387096774194,0.927134448719282,1
"down","nucleus organization",29,"ARMC2;ATXN7;BIN1;CCDC146;CEP55;CFAP43;CFAP44;CHEK1;CHMP1A;CHMP1B;CHMP2A;CHMP2B;CHMP3;CHMP4A;CHMP4B;CHMP4C;CHMP5;CHMP6;CHMP7;GOLM1;NUMA1;PDCD6IP;PITPNB;PLEC;PRM2;SYNE1;VPS4A;VPS4B;WDR73",2,"CHMP1B;VPS4A","down",2.34817813765182,0.851724137931035,0.692986316770723,1
"down","odontogenesis of dentin-containing tooth",54,"ACVR2A;ACVR2B;ADM;AMBN;AMELX;AMTN;ANKRD11;BCL11B;BCL2L11;BMP2;BMP4;BMP7;BMPR1A;BSG;CCDC154;CTNNA1;CTNNB1;DLX1;DLX2;DLX3;EDA;EDAR;FGF10;FGF4;FOXC1;FOXI3;FST;GATA6;GLI2;GLI3;HAND1;HAND2;HDAC1;HDAC2;JAG2;LAMA5;LEF1;LHX8;LRP4;MSX1;NGFR;PDGFRA;ROGDI;RUNX2;SCN10A;SCN5A;SHH;SOSTDC1;TBX1;TGFB1;TNC;TP63;TRAF6;WNT6",3,"BCL11B;BMP2;LEF1","down",4.37246963562753,0.686111111111111,0.82377372474942,1
"down","olfactory behavior",9,"ATP6V1B1;BBS1;CFAP69;CHD7;GJB4;LMX1A;SHANK1;UBR3;WFS1",1,"SHANK1","down",0.728744939271255,1.37222222222222,0.53236392894943,1
"down","oncogene-induced cell senescence",5,"CDKN1A;HMGA1;HMGA2;PML;SPI1",1,"HMGA1","down",0.404858299595142,2.47,0.344413442503035,1
"down","one-carbon metabolic process",15,"AHCY;AHCYL1;AHCYL2;ALDH1L1;ALDH1L2;DHFR;DHFR2;FPGS;GNMT;MAT1A;MAT2A;MAT2B;SFXN1;SFXN3;SHMT2",1,"AHCYL2","down",1.21457489878543,0.823333333333333,0.718303479768112,1
"down","oocyte maturation",21,"ANG;BRCA2;CDC25B;DMC1;EREG;FBXO5;FOXO3;INSL3;OOSP2;PDE3A;PTK2B;REC8;RXFP2;TRIP13;TUBB8;TUT4;TUT7;WASHC5;YTHDF2;ZAR1;ZAR1L",1,"EREG","down",1.7004048582996,0.588095238095238,0.830330890312533,1
"down","oogenesis",35,"ASPM;DDX20;DIAPH2;FMN2;HEXB;HORMAD1;IHO1;KASH5;KAT8;KMT2D;LSM14B;MAJIN;MARF1;MDK;MEI4;MEIOSIN;MLH1;NANOS1;NANOS2;NANOS3;NOBOX;PANX1;PAQR5;PAQR7;PAQR8;PIWIL2;PTN;RBM46;REC114;SPDYA;SPO11;STRA8;TAF4B;TERB2;TRIP13",2,"DIAPH2;PAQR5","down",2.83400809716599,0.705714285714286,0.787595968876543,1
"down","optic nerve development",15,"ATOH7;EXT1;KCNA1;KCNA3;KCNC1;KCNC2;LPAR1;NAV2;NDP;PAX2;RPL24;SCN8A;SLC25A46;SLC38A8;TMEM126A",1,"RPL24","down",1.21457489878543,0.823333333333333,0.718303479768112,1
"down","organ growth",21,"ACVR2B;ARX;BCL2;CACNA2D2;CLDN18;DLL1;EHMT2;FGF8;FGFR2;FXN;GJE1;HLX;IER3IP1;IL7;NLGN4X;PTPN11;RAG2;SMAD2;STK3;STK4;YAP1",1,"PTPN11","down",1.7004048582996,0.588095238095238,0.830330890312533,1
"down","organ induction",11,"FGF1;FGF10;FGF2;FGF8;FGFR1;FRS2;GDNF;HOXA11;HOXC11;SIX1;SPRY1",1,"GDNF","down",0.890688259109312,1.12272727272727,0.605053479157089,1
"down","organelle organization",7,"GORASP2;HPS3;HPS6;KIF25;KIF3A;KIF4A;KIF5C",1,"KIF3A","down",0.566801619433198,1.76428571428571,0.446303321114924,1
"down","osmosensory signaling pathway",9,"ATP1A1;CASP1;NLRP3;OXSR1;PYCARD;SCN7A;TRPV3;TRPV4;WNK3",1,"OXSR1","down",0.728744939271255,1.37222222222222,0.53236392894943,1
